,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-03-06,0 days 15:57:18.528333,229697,78.71,78.7,200,112,2343,-767
1,A,2020-03-06,0 days 15:57:19.529689,227340,78.71,78.69,200,894,-2257,2343
2,A,2020-03-06,0 days 15:57:56.619167,234697,78.77,78.76,100,100,97,-3
3,A,2020-03-06,0 days 15:59:10.799919,257498,78.64,78.62,907,593,-614,2686
4,A,2020-03-06,0 days 15:59:11.802282,256212,78.63,78.61,100,200,1286,-614
5,A,2020-03-06,0 days 15:59:16.814608,256339,78.67,78.65,239,1,1159,-1041
6,A,2020-03-06,0 days 15:59:56.912107,264433,78.59,78.51,2097,1600,1285,-115
7,A,2020-03-06,0 days 15:59:57.914925,265018,78.59,78.52,3397,3101,-115,1285
8,AA,2020-03-06,0 days 15:57:51.683756,320733,10.99,10.98,3756,8168,-27541,39259
9,AA,2020-03-06,0 days 15:57:52.685163,316774,10.99,10.98,4856,4885,3959,-27541
10,AA,2020-03-06,0 days 15:59:40.951390,393221,11.02,11.01,115946,5278,-16370,730
11,AA,2020-03-06,0 days 15:59:41.953512,388369,11.02,11.01,114558,1611,4852,-16370
12,ABB,2020-03-06,0 days 15:55:00.107446,31159,20.98,20.97,5207,2000,-9756,19958
13,ABB,2020-03-06,0 days 15:56:57.388408,39746,20.99,20.98,2649,10464,52,-748
14,ABB,2020-03-06,0 days 15:57:02.401385,39798,21.0,20.99,4614,8232,-268,52
15,ABB,2020-03-06,0 days 15:57:03.404110,40466,21.0,20.99,7716,4943,332,-268
16,ABB,2020-03-06,0 days 15:57:04.417149,41015,21.0,20.99,7614,4190,-651,332
17,ABB,2020-03-06,0 days 15:57:07.413210,43214,21.0,20.99,6114,6790,1301,-651
18,ABB,2020-03-06,0 days 15:58:03.550005,45536,21.02,21.01,3000,9052,1517,-783
19,ABB,2020-03-06,0 days 15:58:04.552942,44753,21.02,21.01,3700,9152,-783,1517
20,ABB,2020-03-06,0 days 15:59:08.709257,38004,21.02,21.01,5242,8202,348,-802
21,ABB,2020-03-06,0 days 15:59:14.723527,38352,21.02,21.01,7867,6691,-9619,648
22,ABB,2020-03-06,0 days 15:59:24.743716,39649,21.0,20.99,1382,7597,-5458,2967
23,ABBV,2020-03-06,0 days 15:59:30.826591,1117997,88.71,88.7,11,200,-86364,178276
24,ABBV,2020-03-06,0 days 15:59:31.829223,861386,88.68,88.67,800,18,266414,-86364
25,ABBV,2020-03-06,0 days 15:59:34.836378,1120097,88.71,88.7,510,400,-77329,176373
26,ABBV,2020-03-06,0 days 15:59:35.838815,853626,88.69,88.68,800,1751,276274,-77329
27,ABBV,2020-03-06,0 days 15:59:37.843282,1117197,88.73,88.71,600,1400,-94163,176330
28,ABBV,2020-03-06,0 days 15:59:38.846402,850644,88.7,88.69,700,3,269453,-94163
29,ABBV,2020-03-06,0 days 15:59:40.850964,1122097,88.71,88.7,200,100,-97392,178511
30,ABBV,2020-03-06,0 days 15:59:42.882910,860768,88.68,88.67,1300,600,274892,-132
31,ABBV,2020-03-06,0 days 15:59:44.861643,1125857,88.72,88.7,100,1000,-99111,166989
32,ABBV,2020-03-06,0 days 15:59:45.863838,863868,88.69,88.67,900,400,261989,-99111
33,ABEV,2020-03-06,0 days 15:55:01.052332,15833512,3.35,3.34,580745,304108,-516269,14914200
34,ABEV,2020-03-06,0 days 15:56:02.199251,15833512,3.33,3.32,447132,426543,-122177,6114
35,ABEV,2020-03-06,0 days 15:57:54.488499,15934689,3.33,3.32,639335,404861,235303,-49697
36,ABEV,2020-03-06,0 days 15:57:55.472972,15884992,3.33,3.32,641835,398261,-49697,235303
37,ABEV,2020-03-06,0 days 15:59:45.737229,16713090,3.34,3.33,880405,297569,37530,-501208
38,ABT,2020-03-06,0 days 15:55:01.052133,1174005,81.78,81.74,300,394,48025,-166657
39,ABT,2020-03-06,0 days 15:55:02.051532,1167830,81.79,81.76,600,300,-6175,48025
40,ABT,2020-03-06,0 days 15:55:16.087895,1174005,81.81,81.79,301,500,6544,-5856
41,ABT,2020-03-06,0 days 15:55:17.090519,1168949,81.84,81.82,200,300,-5056,6544
42,ABT,2020-03-06,0 days 15:56:04.202127,1179188,81.82,81.81,243,303,536,-1896
43,ABT,2020-03-06,0 days 15:56:05.206094,1174970,81.82,81.81,443,398,-4218,536
44,ABT,2020-03-06,0 days 15:57:02.343707,1194813,81.95,81.93,400,368,9490,-688
45,ABT,2020-03-06,0 days 15:57:03.346647,1191891,81.98,81.96,200,300,-2922,9490
46,ABT,2020-03-06,0 days 15:59:15.653289,1347695,81.86,81.85,752,101,1006,-9632
47,ABT,2020-03-06,0 days 15:59:36.704524,1354525,81.78,81.77,302,815,2419,-4897
48,ABT,2020-03-06,0 days 15:59:40.713945,1338600,81.78,81.75,980,600,-16284,28283
49,ABT,2020-03-06,0 days 15:59:41.716283,1342484,81.77,81.74,400,1000,8389,-16284
50,ABT,2020-03-06,0 days 15:59:42.719035,1340373,81.75,81.73,399,600,-2111,8389
51,ABT,2020-03-06,0 days 15:59:43.720484,1342484,81.76,81.75,200,600,4122,-2111
52,ABT,2020-03-06,0 days 15:59:44.724006,1330117,81.75,81.74,300,695,-12367,4122
53,ACM,2020-03-06,0 days 15:56:36.400776,138030,44.81,44.78,1500,400,58,-42
54,ACM,2020-03-06,0 days 15:56:42.415073,134288,44.77,44.76,200,100,-3542,258
55,ACM,2020-03-06,0 days 15:58:40.703745,145744,44.87,44.86,800,200,6890,-3410
56,ACM,2020-03-06,0 days 15:58:41.705878,135734,44.87,44.86,1300,200,-9910,6890
