,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,AA,2020-07-27,0 days 15:57:13.590035,188984,13.24,13.23,21277,10507,8205,-15533
1,AA,2020-07-27,0 days 15:57:37.647392,197189,13.24,13.23,12890,18017,-108,1692
2,AA,2020-07-27,0 days 15:57:39.652143,195797,13.24,13.23,19431,10198,1392,-308
3,AA,2020-07-27,0 days 15:57:40.655310,197189,13.24,13.23,17231,11246,-408,1392
4,AA,2020-07-27,0 days 15:57:42.659960,196297,13.24,13.23,8431,18335,892,-2408
5,AA,2020-07-27,0 days 15:57:44.664014,197189,13.24,13.23,4441,21200,-8,892
6,AA,2020-07-27,0 days 15:57:45.666376,189897,13.24,13.23,4441,19400,7292,-8
7,AA,2020-07-27,0 days 15:58:46.814814,194510,13.25,13.24,19391,29709,-6916,4413
8,AA,2020-07-27,0 days 15:59:03.858233,202005,13.25,13.24,6600,35365,11713,-6062
9,AA,2020-07-27,0 days 15:59:35.935014,213718,13.26,13.25,31121,7224,-9849,570
10,ABBV,2020-07-27,0 days 15:56:16.340250,591059,97.31,97.3,1213,450,-1258,2742
11,ABBV,2020-07-27,0 days 15:56:17.342963,587217,97.31,97.3,1113,750,3855,-1258
12,ABBV,2020-07-27,0 days 15:58:44.700817,623286,97.35,97.34,208,907,6531,-4069
13,ABBV,2020-07-27,0 days 15:59:20.786924,680365,97.14,97.13,1010,300,-102087,6474
14,ABBV,2020-07-27,0 days 15:59:38.828920,793794,97.21,97.2,1407,739,156,-5372
15,ABBV,2020-07-27,0 days 15:59:46.847090,793155,97.18,97.17,100,1096,-1254,374
16,ABEV,2020-07-27,0 days 15:59:36.746785,157650,3.0,2.99,1345051,403010,-40450,49050
17,ABEV,2020-07-27,0 days 15:59:37.748653,154500,3.0,2.99,1341351,363131,3150,-40450
18,ABT,2020-07-27,0 days 15:55:41.181597,410976,100.08,100.07,100,300,7633,-3324
19,ABT,2020-07-27,0 days 15:55:42.183506,394209,100.09,100.07,1200,300,-17887,7633
20,ABT,2020-07-27,0 days 15:58:46.624660,411147,99.95,99.94,300,100,-1821,247
21,ABT,2020-07-27,0 days 15:58:47.626900,412968,99.95,99.94,449,200,3579,-1821
22,ABT,2020-07-27,0 days 15:59:06.673646,415124,99.99,99.97,400,661,-16000,1112
23,ABT,2020-07-27,0 days 15:59:08.678997,427175,99.94,99.92,1000,200,4249,-851
24,ABT,2020-07-27,0 days 15:59:09.681909,426824,99.93,99.92,2227,127,-451,4249
25,ABT,2020-07-27,0 days 15:59:10.683653,427275,99.93,99.92,2237,1123,310,-451
