,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-03-13,0 days 15:55:00.350905,437877,68.6,68.54,12,93,242,-42857
1,A,2020-03-13,0 days 15:55:07.367879,434214,68.63,68.49,300,200,-3663,1142
2,A,2020-03-13,0 days 15:58:08.806973,462104,68.59,68.37,553,455,1206,-3194
3,A,2020-03-13,0 days 15:58:09.812929,456410,68.59,68.37,436,1062,-5783,1206
4,A,2020-03-13,0 days 15:58:12.816342,460996,68.56,68.42,317,300,2570,-5531
5,A,2020-03-13,0 days 15:58:13.819096,455266,68.56,68.42,318,300,-5730,2570
6,A,2020-03-13,0 days 15:58:54.919061,467324,68.73,68.64,3,200,-10271,5529
7,A,2020-03-13,0 days 15:59:41.032229,520325,69.38,69.28,108,225,-1365,8135
8,A,2020-03-13,0 days 15:59:43.038556,522200,69.32,69.27,200,1534,3564,-10708
9,A,2020-03-13,0 days 15:59:46.044369,517782,69.37,69.27,309,2789,-5474,3564
10,A,2020-03-13,0 days 15:59:50.064081,523032,69.3,69.22,7300,1224,4176,-4006
11,AA,2020-03-13,0 days 15:55:00.291113,139165,7.93,7.92,14175,11112,1215,-6270
12,AA,2020-03-13,0 days 15:56:38.531485,142355,7.9,7.89,7021,7298,-210,1390
13,AA,2020-03-13,0 days 15:56:39.532390,141165,7.9,7.89,7260,7543,1190,-210
14,AA,2020-03-13,0 days 15:57:44.687395,148878,7.93,7.92,3600,1141,-4057,825
15,AA,2020-03-13,0 days 15:57:56.716359,141335,7.96,7.95,3000,3049,120,-680
16,AA,2020-03-13,0 days 15:58:00.729548,141455,7.96,7.95,2428,5466,-380,120
17,AA,2020-03-13,0 days 15:58:01.732295,139635,7.96,7.95,3588,4741,1820,-380
18,AA,2020-03-13,0 days 15:58:03.735251,128479,7.97,7.96,2868,902,-12156,820
19,AA,2020-03-13,0 days 15:58:17.770424,136501,7.97,7.96,3468,8343,1098,-5608
20,AA,2020-03-13,0 days 15:58:34.810993,139599,7.97,7.96,4186,9608,-102,398
21,AA,2020-03-13,0 days 15:59:09.896640,139875,7.99,7.98,3208,6077,5694,-576
22,AA,2020-03-13,0 days 15:59:12.904150,145269,7.99,7.98,3127,2481,-782,194
23,AA,2020-03-13,0 days 15:59:13.908302,144951,7.99,7.98,2232,3470,318,-782
24,ABB,2020-03-13,0 days 15:56:48.387786,41148,17.62,17.61,78181,5320,-1407,623
25,ABB,2020-03-13,0 days 15:56:49.389919,38855,17.62,17.61,77681,4682,2293,-1407
