,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-02-28,0 days 15:55:00.179055,474438,76.1,76.07,149,652,-6719,14699
1,A,2020-02-28,0 days 15:55:01.181417,470857,76.1,76.07,549,952,3581,-6719
2,A,2020-02-28,0 days 15:55:27.244651,474438,76.28,76.25,197,436,-639,23
3,A,2020-02-28,0 days 15:55:28.247252,471377,76.28,76.25,220,366,3061,-639
4,A,2020-02-28,0 days 15:56:12.353134,478488,76.56,76.48,400,100,-316,321
5,A,2020-02-28,0 days 15:56:13.356283,475704,76.56,76.48,500,145,2784,-316
6,A,2020-02-28,0 days 15:57:36.556880,499844,76.37,76.35,400,401,273,-3077
7,A,2020-02-28,0 days 15:57:40.567000,500117,76.34,76.32,300,4,-2827,273
8,A,2020-02-28,0 days 15:57:41.570122,498844,76.37,76.34,100,801,1273,-2827
9,A,2020-02-28,0 days 15:58:04.627190,489256,76.49,76.48,600,374,691,-10009
10,A,2020-02-28,0 days 15:58:28.684821,492707,76.5,76.48,511,414,-2,1598
11,A,2020-02-28,0 days 15:58:31.691728,492707,76.5,76.49,217,100,-2,1598
12,A,2020-02-28,0 days 15:58:33.696140,491209,76.55,76.52,500,706,1461,-839
13,A,2020-02-28,0 days 15:58:38.708944,492670,76.59,76.56,300,1302,-739,1361
14,A,2020-02-28,0 days 15:58:42.718911,491609,76.61,76.59,1199,109,923,-1477
15,A,2020-02-28,0 days 15:58:59.760854,490778,76.66,76.62,2136,5,-170,1184
16,A,2020-02-28,0 days 15:59:00.765631,490248,76.68,76.65,800,612,530,-170
17,A,2020-02-28,0 days 15:59:37.853695,545329,76.89,76.86,700,527,-1211,2757
18,A,2020-02-28,0 days 15:59:42.865457,545440,76.96,76.92,5500,2097,789,-2511
19,A,2020-02-28,0 days 15:59:43.868191,546229,76.96,76.93,5520,200,-2979,789
20,A,2020-02-28,0 days 15:59:44.871099,544908,76.96,76.93,5316,511,1321,-2979
21,A,2020-02-28,0 days 15:59:45.873012,546229,76.95,76.93,300,263,-1057,1321
22,A,2020-02-28,0 days 15:59:49.882492,545370,76.96,76.92,4551,1405,859,-2141
23,A,2020-02-28,0 days 15:59:55.897053,546229,77.0,76.94,394,2905,-2693,1259
24,AA,2020-02-28,0 days 15:58:42.749586,332113,13.88,13.87,3431,2616,-52087,15636
25,AA,2020-02-28,0 days 15:59:06.813107,374646,13.9,13.89,3142,8304,21314,-2752
26,AA,2020-02-28,0 days 15:59:07.816249,373560,13.9,13.89,2852,8485,-1086,21314
27,ABB,2020-02-28,0 days 15:59:08.754028,50969,21.62,21.61,6963,14482,615,-5885
28,ABB,2020-02-28,0 days 15:59:18.767135,51584,21.63,21.62,2200,22056,-1575,415
29,ABBV,2020-02-28,0 days 15:55:51.253183,1868666,84.64,84.61,2300,400,4572,-584
30,ABBV,2020-02-28,0 days 15:55:52.245693,1858311,84.65,84.63,2200,400,-12355,4572
31,ABBV,2020-02-28,0 days 15:59:12.776956,2213175,85.17,85.15,4673,837,546,-207092
32,ABBV,2020-02-28,0 days 15:59:13.737636,2191821,85.17,85.14,342,851,-20233,546
33,ABBV,2020-02-28,0 days 15:59:16.743766,2216859,85.17,85.16,354,386,137528,-19929
34,ABBV,2020-02-28,0 days 15:59:23.759585,2255964,85.47,85.44,200,183,-90615,14657
35,ABBV,2020-02-28,0 days 15:59:32.782533,2351056,85.45,85.39,1104,500,1528,-707
36,ABBV,2020-02-28,0 days 15:59:34.787095,2352564,85.49,85.44,400,475,-2097,93
37,ABBV,2020-02-28,0 days 15:59:35.790102,2351056,85.46,85.4,571,300,1538,-2097
38,ABBV,2020-02-28,0 days 15:59:38.796783,2260129,85.45,85.38,2797,904,-92196,104135
39,ABBV,2020-02-28,0 days 15:59:39.800354,2249092,85.39,85.37,300,10,100082,-92196
40,ABBV,2020-02-28,0 days 16:00:00.848225,2368443,85.68,85.57,6,3300,65251,-110164
