,Symbol,Timestamp,TIME,iPaired,Ask_P,Bid_P,Ask_S,Bid_S,iShares,PreviShares
0,A,2020-03-20,0 days 15:55:25.252007,332749,66.38,66.29,901,600,10286,-2773
1,A,2020-03-20,0 days 15:56:45.445080,340122,66.71,66.58,200,387,-382,118
2,A,2020-03-20,0 days 15:56:46.447181,339504,66.71,66.59,300,100,618,-382
3,A,2020-03-20,0 days 15:58:08.645246,341126,66.55,66.48,200,168,-1966,942
4,A,2020-03-20,0 days 15:58:09.648722,340137,66.55,66.46,200,106,1089,-1966
5,A,2020-03-20,0 days 15:58:17.666561,341126,66.59,66.55,100,392,-2096,810
6,A,2020-03-20,0 days 15:58:18.678228,340555,66.76,66.64,160,428,70,-2096
7,A,2020-03-20,0 days 15:59:30.847676,383379,66.77,66.7,412,195,-11184,416
8,A,2020-03-20,0 days 15:59:39.869827,376693,66.64,66.58,217,100,8168,-7833
9,A,2020-03-20,0 days 15:59:41.875164,386610,66.63,66.58,100,202,-14933,668
10,A,2020-03-20,0 days 15:59:45.883568,394076,66.65,66.61,467,177,1606,-6333
11,A,2020-03-20,0 days 15:59:50.896900,395682,66.66,66.62,606,200,-14394,877
12,A,2020-03-20,0 days 15:59:51.898861,394606,66.65,66.62,706,3658,1077,-14394
13,A,2020-03-20,0 days 15:59:52.900313,395682,66.65,66.61,413,225,-14394,1077
14,A,2020-03-20,0 days 15:59:53.904350,394606,66.64,66.61,913,1200,1227,-14394
15,AA,2020-03-20,0 days 15:57:33.855594,1373998,5.46,5.45,7501,1806,-238,4829
16,AA,2020-03-20,0 days 15:58:07.937779,1361887,5.47,5.46,3300,1416,12211,-3889
17,AA,2020-03-20,0 days 15:59:39.155581,1376411,5.47,5.46,3009,10390,-84,5630
18,AB,2020-03-20,0 days 15:55:25.207276,31637,17.35,17.31,2873,500,8899,-18670
19,AB,2020-03-20,0 days 15:55:26.211021,29836,17.35,17.31,2773,600,-1801,8899
20,AB,2020-03-20,0 days 15:57:22.486994,31637,17.17,17.15,193,122,15899,-11694
21,AB,2020-03-20,0 days 15:57:23.489010,29936,17.18,17.15,525,122,-1701,15899
22,AB,2020-03-20,0 days 15:57:45.542414,31637,17.05,17.01,796,100,8026,-19567
23,AB,2020-03-20,0 days 15:57:46.544426,29363,17.05,17.01,869,252,-2274,8026
24,ABB,2020-03-20,0 days 15:55:00.908217,36771,16.05,16.04,1800,400,11535,-13765
25,ABB,2020-03-20,0 days 15:55:01.908227,36306,16.03,16.02,2658,900,-465,11535
26,ABB,2020-03-20,0 days 15:58:35.423639,36943,15.98,15.97,900,4800,3525,-975
27,ABB,2020-03-20,0 days 15:58:36.426676,36378,15.99,15.98,4000,1883,-565,3525
28,ABB,2020-03-20,0 days 15:59:13.517942,41443,16.0,15.99,340,6112,557,-954
29,ABB,2020-03-20,0 days 15:59:14.520051,40800,16.01,16.0,2600,7621,-683,557
30,ABB,2020-03-20,0 days 15:59:44.592738,37185,15.99,15.98,4386,2594,-174,3816
31,ABBV,2020-03-20,0 days 15:59:59.895499,2060250,68.98,68.77,63258,34914,-10948,45012
32,ABC,2020-03-20,0 days 15:55:00.197320,837313,80.59,80.38,382,100,-1895,425527
33,ABC,2020-03-20,0 days 15:55:01.196205,834308,80.49,80.36,100,305,3005,-1895
34,ABC,2020-03-20,0 days 15:56:36.427634,840190,80.52,79.98,100,300,-328,672
35,ABC,2020-03-20,0 days 15:56:37.427293,836818,80.51,79.98,51,441,3372,-328
36,ABC,2020-03-20,0 days 15:58:23.676742,843935,80.24,80.08,100,249,-497,582
37,ABC,2020-03-20,0 days 15:58:24.679721,840132,80.32,80.0,200,100,3803,-497
38,ABC,2020-03-20,0 days 15:59:04.775377,845596,79.84,79.66,405,853,-1182,4945
39,ABC,2020-03-20,0 days 15:59:05.779832,843078,79.84,79.66,405,553,2518,-1182
40,ABC,2020-03-20,0 days 15:59:59.911031,911267,80.63,80.6,51099,7599,-15536,23011
41,ABR,2020-03-20,0 days 15:56:26.401267,400120,4.81,4.8,475,18123,-1969,110886
42,ABR,2020-03-20,0 days 15:57:34.558460,402198,4.76,4.75,418,4562,24,-976
43,ABR,2020-03-20,0 days 15:57:35.561035,400822,4.76,4.75,18,4562,-1376,24
44,ABR,2020-03-20,0 days 15:58:59.763711,441692,4.79,4.78,1478,1529,-27006,37394
45,ABR,2020-03-20,0 days 15:59:00.769979,438098,4.79,4.78,1778,1029,3594,-27006
46,ABR,2020-03-20,0 days 15:59:55.900042,445998,4.84,4.81,1790,6590,2263,-126323
47,ABR,2020-03-20,0 days 15:59:57.906792,445961,4.85,4.82,3090,10200,-126323,2263
